CustomerID,ReturnDate,ReturnSales,OrderID
GONZJ41617,20160503,$141.42 ,03085I8AFZF 
GONZJ44080,20150227,$65.27 ,02245H6WUUA 
GONZJ75089,20150519,$121.81 ,01035M3IZKQA
GONZJ88640,20150501,$340.00 ,04305HVPXSX 
GONZJ98334,20150418,$935.88 ,04115C5KGZE 
GONZK14852,20150324,$0.00 ,03125P4BIWN 
GONZK14852,20150323,"$3,000.28 ",03125P4BIWN 
GONZL50017,20160203,"$1,118.80 ",05225G5VNRY 
GONZL50017,20150616,$186.61 ,05225G5VNRY 
GONZM13559,20150324,"$3,478.33 ",01175T1MSHL 
GOODK15455,20150317,"$1,461.74 ",02035P2QZBW 
GOODK82341,20150310,$641.19 ,03045L1YWIA 
GOODM75909,20150521,"$1,595.25 ",03165C4CUTN 
GOODM96996,20160413,$702.94 ,01035E6JDYG 
GOODP33998,20150507,$85.36 ,05045T2RARI 
GOODV61230,20150325,"$1,258.54 ",03165I2CSTN 
GOON118   ,20150905,$697.68 ,020350PQXKX 
GORAJ90306,20150327,$711.72 ,01175L3MYRQB
GORBP28074,20150421,"$2,011.60 ",09014G4YPCQ 
GORDA44978,20151112,$652.30 ,01195D2NIFK 
GORDC79057,20150406,$119.49 ,03255H4FHQS 
GORDR71629,20150311,$190.46 ,03105E5AXWFA
GORDR75775,20151212,$111.27 ,01055G5JTFQ 
GORDS42758,20150312,$171.64 ,02155W2UELF 
GOREC54009,20150307,$98.64 ,03045J2ZBWI 
GOREH41465,20150224,$168.02 ,02225P6WFIL 
GOREH41465,20151026,$559.14 ,02225P6WFIL 
GOREV91950,20150224,"$2,289.24 ",01195I2NGZQ 
GORGP27061,20150530,$270.26 ,04265L4OYCB 
GORMH82652,20150319,$336.30 ,01105E2KZFW 
GORMJ18242,20150124,$850.80 ,01145C1LYOA 
GOULS24469,20150324,$761.35 ,0313503BSCR 
GOULV58667,20150321,"$5,742.90 ",03085C1AEZA 
GOURE50241,20160923,$762.07 ,04275G2PIBY 
GOURE50241,20160922,$0.00 ,04275G2PIBY 
GOVIS61434,20150424,$405.41 ,04195L2MGWM 
GOWDN79604,20150327,$130.46 ,03255K8FLSB 
GOYAA16032,20150319,$144.96 ,02045T2RCXA 
GOYAO96768,20150203,"$1,572.96 ",01275E9PIEB 
GOYAV37891,20150729,"$1,479.70 ",05235E1VZMN 
GRABJ60651,20150317,$433.32 ,01265I7PEAW 
GRABR54127,20150314,"$1,196.54 ",01105G4KYST 
GRAMC96317,20150311,$250.92 ,03095E9AQVN 
GRAMM80352,20150424,"$1,434.92 ",03265G2FRKX 
GRAN867   ,20151204,$515.16 ,011250LLNBI 
GILSA72194,20150128,$153.97 ,12314M5IJRCA
GILSS32652,20150606,$860.95 ,04205M5MMYZ 
GIMBD71298,20150508,$445.61 ,04105CVJYJAA
GINCL51761,20160604,"$2,182.54 ",01185K3NBUB 
GINDJ25157,20150505,$104.52 ,04265H6OOQD 
GINEB20155,20150612,"$4,343.91 ",04255I4OJRT 
GORMJ79389,20150225,$806.25 ,020150GQNJW 
GORMS48974,20150805,$699.60 ,12274K3HAPF 
GORMT35970,20150417,"$1,408.13 ",03155C2CHLZ 
GORSE94088,20150411,$880.80 ,04085H6JEYU 
GOSSE18342,20150218,"$1,834.88 ",02075M2RRUW 
GOSSN72665,20150415,$640.54 ,111140JTLFC 
GOSST95526,20150216,$940.26 ,01225I1OHPO 
GOSST97078,20150514,"$3,123.62 ",01245I7OSMRA
GOTTA10753,20150810,$69.07 ,02255C4WYBP 
GOTTD25688,20150317,$825.71 ,02125G4TEQT 
GOTTE33703,20150605,"$3,741.39 ",05035C9QXQM 
GOTZA10038,20160808,$416.51 ,04255J1NWLL 
GOUAC76780,20150403,$95.21 ,03225K9EQPH 
GOUAC76780,20150416,$95.21 ,04025K9HUNI 
GOUGT81366,20150126,$122.46 ,01105E4KYKG 
GRACV41973,20150514,$41.90 ,05145F2TLWMA
GRACV41973,20150515,$40.53 ,05145F2TMEM 
GRADA10257,20150526,$722.21 ,04125N2KLWG 
GRADR212Z4,20150110,$229.66 ,12314K7IGQI 
GRAEK95139,20150812,"$2,565.84 ",01225T1OFLJ 
GRAEN83782,20150214,$0.00 ,122840JHHGQ 
GRAFJ18841,20150504,$733.22 ,02075I4RUNN 
GRAFP40558,20150430,$698.54 ,04065W2ITKX 
GRAFR77848,20150312,"$1,138.44 ",02095P6SJZHA
GRAHB48147,20150413,$671.90 ,04095K5JOIF 
GRAHC20940,20150212,$275.30 ,02085P6SDCE 
GRAHC20940,20150606,"$1,186.44 ",02085P6SDCE 
GRAHC42980,20150528,$766.48 ,03115G5BFHN 
GRAHD90388,20150610,$823.10 ,05095G2SIMZ 
GRAHM17470,20150122,$46.79 ,01155C4MIDKA
GRAHS98983,20150203,$619.82 ,01255J2PCJLB
GRALM49582,20150310,$2.17 ,02285E4YBKU 
GRANZ24913,20150507,$776.52 ,04265L3ONJW 
GRANZ24913,20150506,$107.95 ,04265L3ONJW 
GRASC33369,20160414,$906.12 ,052350TVVQR 
GRASD54114,20150424,$0.00 ,030450HZCIUA
GRASD54114,20150423,$239.21 ,030450HZCIU 
GRAST22451,20150403,"$1,982.60 ",02095H8SLDN 
GRAUL71659,20150110,$629.16 ,12314E5IFSE 
GRAUL71659,20150113,$309.23 ,12314E5IFSE 
GRAVB58785,20150204,"$1,334.54 ",01285P3PLQK 
GRAVJ79657,20150228,$760.16 ,010650JKAPW 
GRAVK50193,20150208,$638.29 ,02035SVQXEVA
GREE575   ,20150908,"$1,185.38 ",041850HLXOG 
GREEB53971,20160528,$670.67 ,03045H6ZBSF 
GREEB53971,20160607,$597.72 ,03045H6ZBSF 
GREEB63819,20150422,$243.84 ,04135E4KUCT 
GREEB63819,20150422,$0.00 ,04135E4KUCT 
GREEB87614,20150221,$788.54 ,01155M5MIMU 
GREEC52775,20150402,$423.27 ,03155C3CGZI 
GREEC52775,20150420,"$1,142.20 ",03155C3CGZI 
GREEC75982,20160420,$0.00 ,03225H4ENON 
GREEC82021,20150120,$405.53 ,01105N1KVAW 
GREED65616,20150401,$111.24 ,03275SVFWAK 
GREER68533,20150605,$979.82 ,10114G2JRVD 
GREER68533,20150605,$816.56 ,10114G2JRUZ 
GREER98167,20160202,"$1,941.84 ",012550POYXZ 
GREER98674,20150425,$421.76 ,04115H4KIME 
GREES92317,20150424,$112.96 ,12243H2HNKZ 
GREET90928,20160113,$151.32 ,040450TIKLN 
GREEW29008,20150120,$517.32 ,010350LJDIW 
GREGJ10194,20160429,$106.00 ,04135K8KQKO 
GREGK55184,20150620,$272.06 ,05255K9WLVT 
GREGK61716,20150202,$315.60 ,013050CQBTOA
GREGS83060,20150312,$0.00 ,03025SVYONXA
GREGS83060,20150320,$51.79 ,03025SVYONXA
GRIMJ96272,20150924,$868.95 ,05205H5VBOI 
GRIMS23289,20150131,$137.75 ,01315K8QFJK 
GRINM67557,20150318,$405.53 ,03155M5CJRA 
GRINW25134,20150217,"$3,629.45 ",02115M3TBBT 
GRISG73605,20150325,$760.98 ,03215H5ECEZ 
GRIZE57145,20150728,$497.14 ,03165P1CTAE 
GROBP12418,20150609,"$1,000.40 ",04185E6LYPE 
GROCM40695,20150309,$105.93 ,02215N5WCII 
GROGP33060,20150221,$140.83 ,02165C3UKWS 
GROHE57543,20150523,$343.60 ,04225P4MVYE 
GROLJ18528,20150430,$15.85 ,04235P6NBTC 
GROMC99028,20150110,$397.45 ,01035N3JDRE 
GRONA85848,20150324,$122.44 ,03105G1AVPA 
GRUBE12309,20150304,$0.00 ,12034G5ATKU 
GRULM13660,20150311,$107.79 ,03075G2AAHA 
GRULT97280,20150304,$104.94 ,02075P5RZMS 
GRUMJ64935,20150710,$234.57 ,01235R4ONDJ 
GRUNJ92212,20150126,$448.72 ,01195PVNILOA
GRUPD15715,20150304,$721.01 ,122940JHUKB 
GUABK46278,20150306,$769.33 ,02265E9XJMI 
GUADA13335,20150610,$924.35 ,04225H3MZNK 
GUADA87591,20150624,"$2,043.47 ",04285J1PNBO 
GUADD78211,20150323,$85.70 ,03155H3CIIV 
GUADJ16678,20150112,$812.81 ,01065E4JWXH 
GUADJ16678,20150113,$812.81 ,01125E4LMFT 
GUADJ54387,20160516,$507.07 ,05255G2WMLA 
GUADJ54387,20160516,$145.09 ,05255G2WMLA 
GUAGH73831,20150528,$334.88 ,05225EVVKVH 
GUAGJ76147,20150424,$143.92 ,03225T1ENZZ 
GUARA76750,20150204,"$1,559.95 ",01145D2LZMM 
GUARA76750,20150219,"$1,559.95 ",02025D2QRKZ 
GUILM65879,20150622,$0.00 ,12264N3GVUR 
GUIMG64165,20150123,"$3,123.57 ",01165I6MJZP 
GUIND78221,20150828,$361.59 ,04125C7KMMG 
GUINH53828,20150521,$316.94 ,05165K1TURE 
GUIOJ85016,20150106,$173.00 ,11114H7TRFL 
GUISM76056,20150523,$252.78 ,03225G2ENWM 
GUITT77379,20150430,$434.63 ,03225I8EJLO 
GUJJR57313,20150617,$895.32 ,05255R3WTGE 
GULAN90517,20150502,$538.92 ,0418509LXVO 
GULIC29345,20150707,$849.74 ,03095C6AQLT 
GULIJ90851,20150520,"$4,265.95 ",040450AIKGN 
GULIJ90851,20150520,$145.80 ,040450AIKGN 
GULLD45293,20150417,"$1,817.93 ",030550CZHHW 
GULLF82694,20150422,$157.32 ,04115G1KCHX 
GUMBC72134,20160703,"$2,484.99 ",12314L4IJFI 
GUMBC72134,20160705,$423.95 ,12314L4IJFI 
GUMBM74590,20150503,$75.12 ,04185G2LUQY 
GUMEY92125,20150414,$0.00 ,04045K3IGEL 
GUMEY92125,20150413,$144.16 ,03255K3FLGF 
GUSTM91324,20150205,$75.12 ,01255H8PBBO 
GUSTR70358,20150323,"$1,857.49 ",03185I9DDAB 
GUTAT62778,20150415,$802.85 ,03115K3BGKR 
GUTID29452,20150414,$130.65 ,03215G1ECHO 
GUTIM32364,20150506,$45.69 ,04255R2OKTN 
GIAMT62693,20150610,$141.26 ,03255K9FMCQ 
GIANA12096,20160331,"$2,083.32 ",041550ELGMX 
GIANB84200,20150606,$632.04 ,03295I2GPUM 
GIANC33874,20150228,$130.30 ,02165I1UOIG 
GIOID17642,20150207,"$1,455.00 ",02065CVRNOV 
GIOID313Z0,20150506,$573.01 ,04145PVKZGV 
GIOID313Z0,20150505,$0.00 ,04145PVKZGV 
GIOIP47740,20160122,"$1,578.69 ",05165H3TZMR 
GIOLA73787,20150213,$649.17 ,01025E4IRTM 
GIORA00237,20150521,$48.94 ,0515507TOYC 
GIORB90556,20150415,$213.10 ,04045N5IISD 
GIORF70265,20150806,$377.95 ,03175T1DAFX 
GIORG53963,20150224,$48.15 ,12184N2EUYQ 
GIORK76340,20150401,"$1,801.75 ",011050TLEBE 
GIORM64343,20150523,"$2,544.00 ",03095L1ALKM 
GIORR82491,20160202,"$1,616.29 ",03285I1GHHW 
GIORV47226,20150602,$207.92 ,04265D1OVFF 
GIORV47226,20150705,$593.56 ,04265D1OVFF 
GIOVJ42592,20150305,$924.29 ,022650HXFTU 
GIOVM32757,20150613,"$2,436.94 ",05035P3QTMM 
GIOVR95724,20150411,"$1,032.04 ",0327507FVMF 
GLAZV46025,20150304,$150.69 ,02265K8XHWJ 
GLEAJ37610,20150129,$283.55 ,012350CONQV 
GLEAR70661,20150609,$229.50 ,04265M3OTRI 
GLEEJ11249,20150421,$233.55 ,04115T1KBQU 
GLEEP58436,20150312,$676.19 ,03085E1AEBM 
GLENJ64229,20150316,"$1,452.34 ",03135H4BRJL 
GLICR29325,20160623,$374.66 ,04295I1PRVT 
GLIES23084,20150611,$955.49 ,042550TODYG 
GLIVR78264,20150706,$811.02 ,04265G1PABT 
GLOWD64972,20150319,$162.94 ,03145H8BWIB 
GLOWS22718,20150323,$0.00 ,03225C2EORRA
GLOWS22718,20150325,$561.96 ,03225C2EORR 
GOIND11991,20150216,$0.00 ,02105G2SQBH 
GOIND11991,20150217,$660.22 ,02105G2SQBH 
GOIND11991,20150312,$133.92 ,02105G2SQBH 
GOLD4320  ,20150429,$0.00 ,0119500NJPB 
GOLD4320  ,20150504,"$1,022.16 ",0119500NJPB 
GOLD807   ,20150508,$64.80 ,0421500MQVS 
GOLDB21336,20150504,$933.25 ,04215H5MSRE 
GOLDB21336,20150528,$54.31 ,04215H5MSRE 
GOLDB77446,20150529,$710.95 ,01045H5JLCR 
GOLDC31288,20150115,$86.85 ,01125H4LOXZ 
GOLDC66800,20150109,$571.32 ,12274L3HBCQ 
GOLDD21755,20150219,$593.08 ,02085H8SGAS 
GOLDD55527,20151105,$712.54 ,03065E4ZOGFA
GOMEM26929,20150305,$0.00 ,02145W2TUUA 
GOMER40351,20150518,$816.56 ,05125H1SXXS 
GOMES18719,20150314,$176.38 ,02075I7RTUQ 
GOMET653Z8,20150307,$180.74 ,03075C2ZQCE 
GOMIM25839,20150307,$76.54 ,02125H7TFTG 
GOMIM25839,20150313,$627.12 ,02125H7TFTGA
GOMOC21296,20150205,"$1,270.94 ",01105K8KYZN 
GOMOH45435,20150306,$151.58 ,02265K7XJPE 
GONCA85733,20151217,"$1,157.09 ",02175C5UXTJ 
GONCC42441,20150328,"$1,241.15 ",02225E7WJAO 
GONSB84800,20150403,$371.82 ,03295M4GSSU 
GONSG18287,20160115,"$1,106.40 ",03085M4AECE 
GONSG18287,20150315,$128.35 ,03085M4AECE 
GONZA53536,20160509,$312.69 ,05245I6WEED 
GONZA53536,20160509,"$1,157.56 ",05245I6WEED 
GONZB15385,20150604,$783.90 ,02035G3QYPJ 
GONZC41370,20160107,$919.88 ,02225W2WFES 
GONZM84689,20150319,$771.92 ,08114N5SAHJ 
GONZM84689,20150410,$165.90 ,08114N5SAIF 
GONZM93913,20150205,$406.60 ,01205E9NUHYA
GONZM93913,20150205,$395.90 ,02015E9QOWE 
GONZM93913,20150209,$136.92 ,02035E9QYGD 
GONZN33746,20160312,$854.93 ,02165E9UNIU 
GONZN51063,20150317,$270.84 ,03075P4ZYBU 
GONZP10272,20150226,$744.12 ,0128502PNSY 
GONZS43620,20150627,$516.42 ,02245H1WRHN 
GONZS84826,20150212,$477.06 ,02045HVRFPR 
GONZT54055,20150511,$117.32 ,04305I1PXNV 
GONZV52406,20150313,$325.88 ,03025H4YPNK 
GONZY45687,20150515,$130.60 ,05075G3RTXN 
GOOCR61600,20150404,$287.43 ,03185H2DIXL 
GOOD47N   ,20150422,"$3,933.66 ",032350EEVEZ 
GOOD47N   ,20150422,$943.38 ,032350EEVEZ 
GOODA84167,20150424,$940.53 ,03295M4GPTF 
GOODA89336,20150427,"$4,534.92 ",01175R3MUIT 
GOODA89336,20150523,"$4,534.92 ",04245R3NSHW 
GOODA89336,20150715,"$4,534.92 ",04245R3NSHW 
GOODB98341,20150430,$210.94 ,03315W2HGJJ 
GRIFC60488,20150201,$301.70 ,01195W2NGRC 
GRIFD89717,20150114,$210.86 ,01095NVKRGD 
GRIFK88670,20150123,$0.00 ,01175E3MQNC 
GRIFR13475,20150218,$583.88 ,01225T1OEWO 
GRIFR71789,20160706,$87.06 ,01115G5LFMC 
GRIFR76146,20150105,$16.85 ,01035L1JEWP 
GRIFS76462,20150509,"$1,060.02 ",03285K8GINX 
GRIGD23768,20150429,$398.52 ,04255P5OHDG 
GRIGD54472,20150911,$487.60 ,02085K4SDYU 
GRILN80300,20150409,"$1,391.00 ",03265M5FQYE 
GRILN80300,20151026,"$1,177.00 ",04045M5IIHH 
GRIM112G  ,20150129,$198.72 ,0124502OPBO 
GRIMA83858,20150828,$432.33 ,01115I3LGCS 
GUEVH46976,20150518,$256.76 ,04265E7OYME 
GUEVI60251,20150421,$103.38 ,04155W2LEAH 
GUEVJ55958,20150828,$87.65 ,05115L4STOG 
GUEVL38718,20150516,$913.46 ,05105G5SLTD 
GUEVZ67209,        ,"$3,374.04 ",03255G4FJMG 
GUGLA46641,20150306,$391.95 ,02275I8XLZI 
GUGLV74332,20150622,"$1,510.10 ",04175H2LTBI 
GUID11N   ,20150219,"$1,483.92 ",012850APOOZ 
GUID24B   ,20150112,$304.45 ,12304J1HZGY 
GUIDV23828,20160623,"$1,045.20 ",02115H3STXN 
GUIEI85561,20150603,$162.94 ,05255H4WSRE 
GUIFS83831,20150115,$132.90 ,01025W2IXUL 
GUIGC336Z1,20150509,$174.15 ,05045H2RBUP 
GUILA44619,20150526,"$1,020.07 ",05175C8UBPT 
GUZMF21022,20150428,"$1,520.75 ",04255NVNVNWA
GUZMJ75907,20160818,$652.16 ,03225H7EMXJ 
GUZML14197,20150111,$73.83 ,12284E9HINX 
GUZML19708,20150509,$133.38 ,04245P5NJJJ 
GUZMM52583,20150529,$61.24 ,05235I2WAJQ 
GUZMM52583,20150604,$161.01 ,05235I2WAJQ 
GUZMM99216,20150305,"$1,434.89 ",01255I2PDPX 
GUZMP97403,20150502,$695.75 ,04115G3KCNK 
GUZMQ99353,20150518,$108.82 ,04125I2KLWS 
GUZMV74432,20150110,"$1,366.27 ",01025G3IWDL 
GUZMV74432,20150505,$622.77 ,01075G3KDNF 
GUZMY57255,20150615,$476.15 ,04305N5PZQB 
GUZMY60953,20151020,"$2,613.00 ",03105G2ATUMA
GYESJ45797,20150331,"$1,273.73 ",03225E7ENBM 
GYOMN20792,20150521,$899.94 ,04245P5NQMC 
HAAGM66027,20150110,$520.91 ,01045W2JNDY 
GRANA50663,20150601,"$2,150.28 ",05165H2TYRI 
GRANC90631,20150108,$466.40 ,01025L2ITSLA
GRANH90341,20150409,$501.83 ,02235N3WLNJA
GRANJ51175,20150203,"$1,829.70 ",01125M4LMGP 
GRANJ51175,20150203,"$1,936.59 ",01115M4LIRY 
GRANJ72062,20160404,$0.00 ,12314C9IISS 
GRANK69091,20150321,$0.00 ,03215H1EFYG 
GRANP40685,20150228,"$2,097.79 ",01185L2NENP 
GRANR24396,20151118,"$1,258.20 ",02215L3VWDM 
GRAYD62343,20150325,$348.61 ,02015E3QMSM 
GRAYJ22489,20150624,"$1,150.10 ",01075L1KGLH 
GRAYS37105,20150224,"$1,161.45 ",02185K6VFSB 
GRAYS51438,20150710,"$1,411.04 ",01245I3OQOE 
GRAZC16175,20150429,$429.86 ,04105C8JSQQ 
GRAZD70096,20150227,$602.86 ,12294H8HTIZA
GRAZJ17480,20150509,"$1,387.80 ",04215R3MTLU 
GRAZT18693,20150325,"$2,245.05 ",02085T2SGIY 
GRAZT18693,20150616,"$2,976.74 ",03225T2EKGK 
GREAB95585,20150218,$280.50 ,02075M3RWGQ 
GREBE99803,20150804,$427.42 ,04245N5NING 
GREEG22491,20150227,"$1,663.73 ",11204R3WHAH 
GREEG97595,20150508,"$1,935.52 ",04115K7KDKZ 
GREEG97595,20150508,$290.48 ,04115K7KDKZ 
GREEG97595,20150511,"$2,226.00 ",05065K7RLGH 
GREEH23110,20150313,$911.52 ,020850HSGKD 
GREEJ17358,20150420,"$1,005.94 ",03155L1CMDN 
GREEJ23359,20150130,$592.92 ,01225R4OENT 
GREEJ30788,20150223,$125.95 ,02155I3UBIH 
GREEJ82180,20151228,$814.69 ,03285H8GFQU 
GREEK17900,20150607,$257.74 ,04065D2IVQV 
GREEK73786,20150330,$50.76 ,03215K5EDAK 
GREEL43796,20150617,$283.08 ,05165G4TYKA 
GREEL81500,20150514,$640.93 ,01155N2MEXZ 
GREEL92469,20150201,$156.42 ,01275H5PJEI 
GREEM21954,20150522,"$1,942.92 ",0425508NXWF 
GREEM56210,20160813,$994.88 ,01185N1NBOW 
GREEM56210,20160813,$181.05 ,01185N1NBOW 
GREEN74969,20150418,$133.02 ,01075L3KBMU 
GREEP65746,20150512,$183.82 ,022750AXMDR 
GREIB80106,20150608,$558.66 ,01075E8KELB 
GREIC16494,20150516,$370.07 ,04205I6MLAM 
GREIM91623,20150604,$63.76 ,04305C7PZXP 
GRELG43341,20150808,$1.09 ,05165I4TVIR 
GRELJ90590,20150519,$133.52 ,05075P6RTYI 
GRELT41392,20150119,$0.00 ,01105E5KYBT 
GRELT41392,20150120,$395.90 ,01105E5KYBT 
GRESE30839,20150326,$190.76 ,02155K8UBOL 
GRESE30839,20150325,$543.78 ,03215K8EEUF 
GRESE30839,20150331,$477.00 ,03255K8FJXB 
GRIDT10823,20150209,"$1,960.45 ",02075SVSAQQ 
GRIED36597,20150321,$302.25 ,03185L4DFZK 
GRIEM30344,20150220,$351.92 ,12214P6FVDPB
GRIEM30344,20150224,$180.20 ,02215P6VVJN 
GRIER39831,20150320,$44.35 ,02215H8VYOW 
GRONP26353,20150605,"$2,296.10 ",04265C7OUME 
GROSA28728,20150422,$197.36 ,04195K9MGBO 
GROSA98448,20150416,$15.85 ,04115N2KHOJ 
GROSC92758,20150205,$283.55 ,01215I6NYUV 
GROSD968Z5,20151108,$103.17 ,05175N5UEQZ 
GROSL44047,20150227,$381.68 ,02105K8SNZC 
GROSM68941,20150203,$135.00 ,01315L3QDOB 
GROSR77768,20150527,"$1,138.44 ",050550MREKQ 
GROSR77768,20150601,$185.50 ,050550MREKQ 
GROSR97181,20150210,$548.40 ,012450HOTCJ 
GROSS66784,20150317,$241.92 ,031750EDATI 
GROSS71342,20150321,$34.31 ,0318503DJXGA
GROUF23639,20150505,$900.96 ,04255K9OGSF 
GROVK96643,20150416,$318.00 ,04105P5JYIU 
GUARJ10272,20150606,$256.80 ,05205N2UVJT 
GUARJ32721,20150921,$751.56 ,01205I8NUXG 
GUARJ54638,20160908,$837.76 ,02205E7VTMX 
GUARM32726,20150203,$119.76 ,12074I8BYSV 
GUARM32726,20150206,$314.65 ,12074I8BYSV 
GUARR21499,20150109,$690.06 ,01045P3JKUM 
GUARR22648,20150303,$200.83 ,0130503PZQZ 
GUBEW59867,20150714,"$1,780.48 ",05285E3XNYX 
GUDAC15441,20150804,$958.10 ,04195H5MEDK 
GUDAC15441,20150804,$174.20 ,04195H5MEDK 
GUERA93608,20150507,$584.38 ,05015M4QHKI 
GUERC52789,20150310,$826.31 ,03035G2YTAJ 
GUERD15151,20150115,$725.04 ,01125L1LNFA 
GUERE17256,20150325,$51.36 ,03215JVEICB 
GUERE90131,20150409,$435.50 ,03295H3GQPE 
GUERE90857,20150423,$62.71 ,04045T1IKDX 
GUERE90868,20150501,"$1,191.62 ",04045H5IKEU 
GUERK42543,20150309,$424.95 ,02225M3WJME 
GUERL23368,20150624,"$2,352.93 ",01195G5NNFG 
GUERL60237,20150517,$545.70 ,03095E9AOJH 
GUERL91025,20150501,$388.88 ,04045H5IKWN 
GUERL98753,20150509,"$2,008.48 ",02145H8TWFS 
GUNDS72404,20150227,$225.00 ,01015D1IKWG 
GUNT126   ,20150228,$615.55 ,01165R3MMTH 
GUNTP34481,20150318,$0.00 ,02165H5UQAU 
GUNTS18293,20150520,"$1,282.93 ",04225E9MZRE 
GUOJI91110,20150513,$237.27 ,04255PVOJLJA
GUOJI91110,20150511,$237.27 ,05025PVQKRS 
GUOLA98316,20150519,$85.00 ,04255M2NYRK 
GUOZH43600,20150505,$106.92 ,04255R4OFJV 
GUPT125   ,20150513,$215.33 ,050750JRSMA 
GUPTM92899,20151014,$930.56 ,03215C9EDOX 
GUPTS63160,20150512,$149.98 ,05105D2SLWK 
GUPTS92010,20150426,$191.38 ,04065CVIQMD 
GURKJ36348,20150819,$854.93 ,01055N1JVGS 
GURSS13375,20150318,$209.87 ,03025W2YLWH 
GUSHN29107,20150303,$577.75 ,02145E3TVLK 
GUSKS86159,20150121,$287.06 ,011550JMIML 
HACKD40259,20150518,$303.09 ,04265M3OZLJ 
HACKD97419,20150416,$130.31 ,01045H8JJLB 
HADAV29291,20150514,"$3,957.93 ",04115E5KCDW 
HADDR79733,20150606,"$1,599.54 ",04125P6KNCO 
HADDV47391,20150601,$187.21 ,05195E9UTSX 
HADDV47391,20160703,$560.72 ,05195E9UTSX 
HADDV47391,20160701,$0.00 ,05195E9UTSX 
HADDV47391,20160703,$187.21 ,05255E9WIGF 
HADFM67987,20160627,"$1,908.00 ",03105L1ATBC 
HADL385   ,20150224,$107.89 ,02215SVVVWI 
HADLD68534,20150403,$818.55 ,03185N2DDLV 
HADLI44901,20150509,"$1,165.95 ",05065K4RLHG 
HADLR37251,20150521,$102.55 ,05095L3SDQL 
HADLR37251,20150811,$184.63 ,05095L3SDQL 
HADLV47708,20150620,"$1,164.99 ",05205L1UWVL 
HAFAA22971,20150510,$138.50 ,04255H5ODGFA
HAFEW88486,20150422,$573.10 ,04025EVHVIV 
HAFKA45863,20150418,$881.83 ,12294G4HTIJ 
HAGAC24254,20150516,"$2,396.46 ",04255H5OJPG 
HAJDZ73160,20150430,$200.98 ,04115I2KBYP 
HAJIT18001,20150520,$299.62 ,03055C5ZHELC
GUTIM66943,20160312,"$1,055.00 ",05065H9ROEM 
GUTIM66943,20160312,$217.75 ,05065H9ROEM 
GUTIM66943,20150507,$653.24 ,03155H9CGXR 
GUTIP77992,20150404,$108.88 ,03245H7FFXF 
GUTIR47226,20160809,$895.08 ,03105G3AXCZ 
GUTIV91334,20150114,$149.47 ,01115G3LENF 
GUTIV91334,20160127,$502.69 ,01115G3LENF 
GUTIV91334,20150409,$215.57 ,01115G3LENF 
GUTIV91334,20150425,$149.47 ,01135G3LSJE 
GUTNR77498,20150826,"$1,425.94 ",01045T2JLEH 
GUTST30327,20150325,$588.96 ,02155I9TZTZ 
GUTTD98443,20150531,"$1,541.39 ",04115H8KHNX 
GUTTH91604,20150409,$449.65 ,03315G5HGKE 
GUTTT35139,20150514,$73.14 ,05065L1RKRX 
GUVEW27864,20150416,$308.10 ,041150TKAOF 
GUYDA30501,20150223,$280.90 ,02155K8UAMC 
GUYDS42037,20150204,$547.44 ,01055W2JRCOA
GUYEN45352,20150328,$206.95 ,03225F2ENNG 
GUZIM48135,20150626,$216.41 ,052050JVAFP 
GUZMC98818,20150422,"$1,197.63 ",04115G2KJDO 
GUZMD56972,20150516,"$2,291.39 ",042550TOGMNA
HAGEG95147,20150119,$0.00 ,01145K4MAOJ 
HAGGG87324,20150602,"$1,128.61 ",05255I9WSBI 
HAGGJ81252,20150324,$531.78 ,08034H4PWWK 
HAGGJ81252,20150309,$132.98 ,08034H4PWWK 
HAGGJ81252,20150820,$0.00 ,03175H4CWPZ 
HAGLD49438,20150331,$107.95 ,0228509YAPC 
HAGOD82268,20160111,"$1,064.31 ",03145I8CFSR 
HAHNC55386,20151124,"$1,311.32 ",05255C1WMAR 
HAHNC55386,20151124,$205.23 ,05255C1WMAR 
HAHNS49481,20160212,"$2,998.81 ",05015H6QJFR 
HAHNS51792,20150425,$495.94 ,04105W2JTNF 
HAHOM77534,20150513,$217.75 ,04215H2MQSZ 
HAIDM61236,20150318,$76.13 ,031050JAWEV 
HAIGD32759,20150528,"$1,612.87 ",05035C8QTKS 
HAIGD84668,20150313,$428.24 ,01115K9LJXF 
HAIGD93603,20150326,$333.89 ,03195C9DNMR 
HAILL17334,20150521,$195.92 ,05085G1RZUI 
HAILS89179,20150905,$449.00 ,03225W2EJUM 
HAIMC87361,20150407,$0.00 ,04015G2HMUS 
HAIMC87361,20150406,$299.41 ,04015G2HMUS 
HALLT37287,20160227,$802.11 ,02195H4VHBM 
HALPD73064,20150417,$289.44 ,0331502HGUZ 
HALPI84354,20150111,$152.64 ,01045L2JLRZ 
HALPJ71439,20150210,$0.00 ,12304E3IDPC 
HALPS91454,20150214,$401.74 ,01115L2LGRO 
HALSJ89037,20150617,$597.44 ,01175LVMVCH 
HALTG46051,20150330,$95.67 ,03185C2DICC 
HALTM62577,20150424,$6.10 ,04215K9MRLH 
HAMAT99656,20160824,$368.51 ,041450GKXMI 
HAMBE39653,20150428,$0.00 ,10254H8ODRQ 
HAMEA35099,20160217,$464.35 ,03045A1ZAIY 
HAMEA62076,20150505,"$1,607.13 ",03045A1YYLZ 
